1,0.039909,0.306670#10.968629909636931,13.02868133507007,15.012257595377514,60.602016776947316,62.168748725836075,63.618053406748714,65.50729943074049,67.66154179034179,68.36665041349507,101.44017944246104
3,0.039970,0.306770#1.9896769156291083,2.0689292392974283,13.02868133507007,47.57419091493484,49.14240232990954,50.59147332495756,52.48102957096392,54.6346593438086,55.3394268642633,88.7172043810804
2,0.039959,0.306755#2.0689292392974283,4.044113235942182,10.968629909636931,49.633617017488945,51.200123254602694,52.64942349711179,54.5386790896874,56.692919565050516,57.39806321802315,90.76422805598739
4,0.039978,0.306786#1.9896769156291083,4.044113235942182,15.012257595377514,45.58976874618473,47.15681262924206,48.606030109977986,50.49540283664736,52.6494234880363,53.3544448720731,86.82851859435715
5,0.040188,0.307138#1.6194796246496452,3.0379245315043946,4.9254551209593895,7.0661548808250565,7.7675481286082295,44.10653657863202,44.10653657863202,44.370799449929265,45.58976874618473,47.57419091493484
7,0.040199,0.307163#1.4502138260179502,1.8908474613118362,3.0379245315043946,4.044113227326274,4.751590606556191,41.35495777602433,41.69133438958539,41.69133438958539,45.39887344899635,48.606030109977986
9,0.040218,0.307194#0.7121959829610188,2.159624566723474,4.044113227326274,5.494175051993048,7.0661548808250565,37.31108491887241,38.27511453575908,38.27511453575908,41.354957768923235,45.075762155347206
8,0.040207,0.307178#1.8908474613118362,2.159624566723474,2.8704150630143968,3.3386429183253616,4.9254551209593895,39.46654115178434,40.14284712474861,40.14284712474861,43.5105374667918,47.23047366550613
6,0.040192,0.307152#1.4502138260179502,1.6194796246496452,3.3386429183253616,5.494175051993048,6.201802641919278,42.804652114081534,42.95497168621,42.95497168621,46.84860091758449,47.15681262924206
10,0.040222,0.307199#0.7121959829610188,2.8704150630143968,4.751590606556191,6.201802641919278,7.7675481286082295,36.605628648877676,37.640708458279,37.640708458279,40.649378650270926,44.370799436161285
11,0.040390,0.307482#4.044113220432587,7.767548113915336,11.905893243614692,17.838219356460048,22.495782687208813,22.495782687208813,23.0047657575627,29.87208543150439,30.185602381855308,34.90805822874895
12,0.040409,0.307513#3.7306442006342846,4.044113220432587,7.864888602805704,13.79609972296928,18.96074433329273,23.81905946656746,23.81905946656746,25.828466768415126,26.14410116979461,30.864452604376474
13,0.040424,0.307543#3.7306442006342846,4.1393529924746515,7.767548113915336,10.071971832840635,15.244499794813606,22.10831257465603,22.418381838597902,25.819124690392893,25.819124690392893,27.144008574461118
14,0.040443,0.307575#4.1393529924746515,5.932649779397959,7.864888602805704,11.107049693186095,11.905893243614692,17.969162296111094,18.279733786391528,23.00476574655512,28.223445364510034,28.223445364510034
15,0.040470,0.307621#5.184864937559263,5.932649779397959,10.071971832840635,12.037648282470062,12.348125586348564,13.79609972296928,17.072787594518182,17.838219356460048,27.909829231453664,27.945267594622546
16,0.040497,0.307659#5.184864937559263,6.870870397829246,7.216865555615228,11.107049693186095,11.905893231760366,15.244499794813606,18.96074433329273,22.751696772687723,22.777782050924234,23.0047657575627
17,0.040524,0.307718#0.6485553336835828,4.760694605363355,7.216865555615228,12.348125586348564,15.565328003577728,15.611358349552448,18.279733786391528,18.90356705897054,22.418381838597902,26.14410116979461
18,0.040527,0.307713#0.6485553336835828,5.035985912206157,6.870870397829246,12.037648282470062,15.880844129992914,15.908863783922387,17.969162296111094,19.21899428259573,22.10831257465603,25.828466768415126
19,0.040531,0.307337#0.0,22.495782687208813,23.81905946656746,25.819124690392893,28.223445364510034,32.30870812836181,36.01397472304859,37.640708458279,38.27511453575908,40.14284712474861
20,0.040531,0.307337#0.0,22.495782687208813,23.81905946656746,25.819124690392893,28.223445364510034,32.30870812836181,36.01397472304859,37.640708458279,38.27511453575908,40.14284712474861
21,0.040550,0.307752#4.760694605363355,5.035985912206157,10.847845541212433,10.872906334522627,11.905893231760366,14.185172010614458,17.072787594518182,23.00476574655512,23.38664015423408,24.283281505025197
22,0.040596,0.307838#0.4974193007811861,3.3386429058708846,10.847845541212433,12.557249878449117,13.452868559291138,15.565328003577728,15.880844129992914,19.57204054010367,21.72902357476459,22.751696772687723
23,0.040600,0.307836#0.4974193007811861,3.3460455732962333,10.872906334522627,12.513826264528136,13.41050000447957,15.611358349552448,15.908863783922387,19.535344798925554,21.689132749760116,22.777782050924234
24,0.040611,0.307864#3.3386429058708846,3.3460455732962333,9.223740864544407,10.118539267712508,14.185172010614458,16.234852492421293,18.392408365332805,18.90356705897054,19.21899428259573,21.022069152302645
